tile_id	chrom	start	tss_count	gc	n_frac	cpg_n
chr4:51500000-52000000	chr4	51500000	0	0.373712	0	0
chr4:52000000-52500000	chr4	52000000	3	0.386302	0	1
chr4:52500000-53000000	chr4	52500000	6	0.393846	0	0
chr4:53000000-53500000	chr4	53000000	6	0.43569	0	3
chr4:53500000-54000000	chr4	53500000	4	0.422236	0	4
chr4:54000000-54500000	chr4	54000000	0	0.40602	0	0
chr4:54500000-55000000	chr4	54500000	1	0.414568	0	1
chr4:55000000-55500000	chr4	55000000	2	0.437636	0	2
chr4:55500000-56000000	chr4	55500000	1	0.436072	0	3
chr4:56000000-56500000	chr4	56000000	0	0.41298	0	0
chr4:56500000-57000000	chr4	56500000	7	0.43635	0	4
chr4:57000000-57500000	chr4	57000000	6	0.461136	0	5
chr4:57500000-58000000	chr4	57500000	2	0.449824	0	3
chr4:58000000-58500000	chr4	58000000	4	0.41536	0	1
chr4:58500000-59000000	chr4	58500000	5	0.411484	0	3
chr4:59000000-59500000	chr4	59000000	6	0.429536	0	4
chr4:59500000-60000000	chr4	59500000	7	0.427522	0	5
chr4:60000000-60500000	chr4	60000000	5	0.409622	0.1	0
chr4:60500000-61000000	chr4	60500000	7	0.404604	0.1	0
chr4:61000000-61500000	chr4	61000000	6	0.408309	0.1	0
chr4:61500000-62000000	chr4	61500000	5	0.421174	0	2
chr4:62000000-62500000	chr4	62000000	14	0.469322	0	8
chr4:62500000-63000000	chr4	62500000	5	0.474824	0	1
chr4:63000000-63500000	chr4	63000000	11	0.463108	0	5
chr4:63500000-64000000	chr4	63500000	3	0.409358	0	1
chr4:64000000-64500000	chr4	64000000	0	0.384174	0	0
chr4:64500000-65000000	chr4	64500000	1	0.394674	0	1
chr4:65000000-65500000	chr4	65000000	1	0.40659	0	1
chr4:65500000-66000000	chr4	65500000	0	0.397626	0	0
chr4:66000000-66500000	chr4	66000000	2	0.39313	0	2
chr4:66500000-67000000	chr4	66500000	0	0.377442	0	0
chr4:67000000-67500000	chr4	67000000	0	0.366506	0	0
chr4:67500000-68000000	chr4	67500000	1	0.372672	0	0
chr4:68000000-68500000	chr4	68000000	0	0.376474	0	0
chr4:68500000-69000000	chr4	68500000	1	0.382134	0	1
chr4:69000000-69500000	chr4	69000000	0	0.390988	0	0
chr4:69500000-70000000	chr4	69500000	0	0.421534	0	1
chr4:70000000-70500000	chr4	70000000	3	0.397122	0	2
chr4:70500000-71000000	chr4	70500000	0	0.376508	0	0
chr4:71000000-71500000	chr4	71000000	0	0.382932	0	0
chr4:71500000-72000000	chr4	71500000	2	0.393142	0	1
chr4:72000000-72500000	chr4	72000000	0	0.38396	0	0
chr4:72500000-73000000	chr4	72500000	1	0.376204	0	0
chr4:73000000-73500000	chr4	73000000	9	0.39221	0	1
chr4:73500000-74000000	chr4	73500000	7	0.391284	0	2
chr4:74000000-74500000	chr4	74000000	0	0.387194	0	0
chr4:74500000-75000000	chr4	74500000	1	0.37859	0	1
chr4:75000000-75500000	chr4	75000000	0	0.38022	0	0
chr4:75500000-76000000	chr4	75500000	0	0.37871	0	0
chr4:76000000-76500000	chr4	76000000	1	0.37807	0	1
chr4:76500000-77000000	chr4	76500000	0	0.366674	0	0
chr4:77000000-77500000	chr4	77000000	0	0.367114	0	0
chr4:77500000-78000000	chr4	77500000	1	0.36233	0	1
chr4:78000000-78500000	chr4	78000000	1	0.374356	0	0
chr4:78500000-79000000	chr4	78500000	0	0.36378	0	0
chr4:79000000-79500000	chr4	79000000	0	0.365446	0	0
chr4:79500000-80000000	chr4	79500000	0	0.370602	0	0
chr4:80000000-80500000	chr4	80000000	1	0.383014	0	0
chr4:80500000-81000000	chr4	80500000	1	0.399112	0	1
chr4:81000000-81500000	chr4	81000000	1	0.397116	0	1
chr4:81500000-82000000	chr4	81500000	2	0.401742	0	0
chr4:82000000-82500000	chr4	82000000	2	0.41929	0	3
chr4:82500000-83000000	chr4	82500000	4	0.429052	0	2
chr4:83000000-83500000	chr4	83000000	4	0.412892	0	3
chr4:83500000-84000000	chr4	83500000	1	0.436804	0	0
chr4:84000000-84500000	chr4	84000000	2	0.40325	0	2
chr4:84500000-85000000	chr4	84500000	2	0.400058	0	2
chr4:85000000-85500000	chr4	85000000	0	0.400062	0	1
chr4:85500000-86000000	chr4	85500000	1	0.402414	0	0
chr4:86000000-86500000	chr4	86000000	9	0.4238	0	3
chr4:86500000-87000000	chr4	86500000	3	0.424256	0	3
chr4:87000000-87500000	chr4	87000000	0	0.412008	0	0
chr4:87500000-88000000	chr4	87500000	3	0.407566	0	2
chr4:88000000-88500000	chr4	88000000	33	0.42025	0	15
chr4:88500000-89000000	chr4	88500000	10	0.413767	0.074784	7
chr4:89000000-89500000	chr4	89000000	1	0.400162	0.02758	1
chr4:89500000-90000000	chr4	89500000	1	0.375066	0	0
chr4:90000000-90500000	chr4	90000000	1	0.373814	0	0
chr4:90500000-91000000	chr4	90500000	0	0.39936	0	0
chr4:91000000-91500000	chr4	91000000	2	0.387756	0	3
chr4:91500000-92000000	chr4	91500000	1	0.36732	0	0
chr4:92000000-92500000	chr4	92000000	0	0.36125	0	0
chr4:92500000-93000000	chr4	92500000	0	0.369434	0	0
chr4:93000000-93500000	chr4	93000000	1	0.37796	0	1
chr4:93500000-94000000	chr4	93500000	0	0.388468	0	0
chr4:94000000-94500000	chr4	94000000	7	0.395774	0	3
chr4:94500000-95000000	chr4	94500000	4	0.425624	0	3
chr4:95000000-95500000	chr4	95000000	1	0.412542	0	0
chr4:95500000-96000000	chr4	95500000	4	0.39573	0	1
chr4:96000000-96500000	chr4	96000000	6	0.388832	0	0
chr4:96500000-97000000	chr4	96500000	0	0.384582	0	0
chr4:97000000-97500000	chr4	97000000	2	0.407098	0	4
chr4:97500000-98000000	chr4	97500000	0	0.415562	0	0
chr4:98000000-98500000	chr4	98000000	8	0.436488	0	3
chr4:98500000-99000000	chr4	98500000	4	0.418934	0	2
chr4:99000000-99500000	chr4	99000000	4	0.427696	0	6
chr4:99500000-100000000	chr4	99500000	2	0.432645	0.0804	2
chr4:100000000-100500000	chr4	100000000	2	0.428934	0	1
chr4:100500000-101000000	chr4	100500000	2	0.438552	0	4
chr4:101000000-101500000	chr4	101000000	8	0.431304	0	7
chr4:101500000-102000000	chr4	101500000	6	0.41121	0	1
chr4:102000000-102500000	chr4	102000000	1	0.413252	0	2
chr4:102500000-103000000	chr4	102500000	10	0.418196	0	4
chr4:103000000-103500000	chr4	103000000	2	0.43021	0	1
chr4:103500000-104000000	chr4	103500000	0	0.419186	0	0
chr4:104000000-104500000	chr4	104000000	1	0.438396	0	1
chr4:104500000-105000000	chr4	104500000	4	0.4364	0	3
chr4:105000000-105500000	chr4	105000000	0	0.418888	0	0
chr4:105500000-106000000	chr4	105500000	2	0.442624	0	1
chr4:106000000-106500000	chr4	106000000	11	0.476436	0	6
chr4:106500000-107000000	chr4	106500000	11	0.48271	0	7
chr4:107000000-107500000	chr4	107000000	7	0.488488	0	4
chr4:107500000-108000000	chr4	107500000	11	0.461534	0	11
chr4:108000000-108500000	chr4	108000000	8	0.413516	0	8
chr4:108500000-109000000	chr4	108500000	10	0.425086	0	7
chr4:109000000-109500000	chr4	109000000	7	0.405682	0	5
chr4:109500000-110000000	chr4	109500000	2	0.418348	0	4
chr4:110000000-110500000	chr4	110000000	2	0.376912	0	2
chr4:110500000-111000000	chr4	110500000	0	0.388974	0	0
chr4:111000000-111500000	chr4	111000000	2	0.420164	0	2
chr4:111500000-112000000	chr4	111500000	6	0.384636	0	0
chr4:112000000-112500000	chr4	112000000	3	0.379974	0	0
chr4:112500000-113000000	chr4	112500000	1	0.37037	0	1
chr4:113000000-113500000	chr4	113000000	0	0.370808	0	0
chr4:113500000-114000000	chr4	113500000	2	0.38151	0	0
chr4:114000000-114500000	chr4	114000000	2	0.462452	0	2
chr4:114500000-115000000	chr4	114500000	11	0.435028	0	9
chr4:115000000-115500000	chr4	115000000	11	0.417584	0	2
chr4:115500000-116000000	chr4	115500000	16	0.460066	0	14
chr4:116000000-116500000	chr4	116000000	16	0.418414	0	11
chr4:116500000-117000000	chr4	116500000	14	0.459098	0	13
chr4:117000000-117500000	chr4	117000000	5	0.46477	0	5
chr4:117500000-118000000	chr4	117500000	13	0.49686	0	12
chr4:118000000-118500000	chr4	118000000	21	0.467562	0	6
chr4:118500000-119000000	chr4	118500000	19	0.46204	0	7
chr4:119000000-119500000	chr4	119000000	9	0.445322	0	7
chr4:119500000-120000000	chr4	119500000	3	0.495204	0	5
chr4:120000000-120500000	chr4	120000000	9	0.448322	0	8
chr4:120500000-121000000	chr4	120500000	11	0.435816	0	5
chr4:121000000-121500000	chr4	121000000	2	0.407422	0.1	0
chr4:121500000-122000000	chr4	121500000	1	0.402504	0	0
chr4:122000000-122500000	chr4	122000000	2	0.403349	0.1	0
chr4:122500000-123000000	chr4	122500000	12	0.466134	0	12
chr4:123000000-123500000	chr4	123000000	10	0.436068	0	6
chr4:123500000-124000000	chr4	123500000	3	0.462898	0	5
chr4:124000000-124500000	chr4	124000000	14	0.478446	0	9
chr4:124500000-125000000	chr4	124500000	13	0.492288	0	13
chr4:125000000-125500000	chr4	125000000	2	0.494442	0	3
chr4:125500000-126000000	chr4	125500000	13	0.488978	0	15
chr4:126000000-126500000	chr4	126000000	11	0.43986	0	9
chr4:126500000-127000000	chr4	126500000	8	0.444474	0	11
chr4:127000000-127500000	chr4	127000000	4	0.463812	0	1
chr4:127500000-128000000	chr4	127500000	4	0.47363	0	3
chr4:128000000-128500000	chr4	128000000	5	0.48412	0	5
chr4:128500000-129000000	chr4	128500000	11	0.481286	0	13
chr4:129000000-129500000	chr4	129000000	24	0.467952	0	17
chr4:129500000-130000000	chr4	129500000	10	0.495854	0	9
chr4:130000000-130500000	chr4	130000000	7	0.478292	0.101746	5
chr4:130500000-131000000	chr4	130500000	2	0.491876	0	2
chr4:131000000-131500000	chr4	131000000	6	0.489246	0	5
chr4:131500000-132000000	chr4	131500000	17	0.45027	0	13
chr4:132000000-132500000	chr4	132000000	13	0.455992	0	10
chr4:132500000-133000000	chr4	132500000	12	0.496886	0	14
chr4:133000000-133500000	chr4	133000000	15	0.483244	0	18
chr4:133500000-134000000	chr4	133500000	20	0.487956	0	12
chr4:134000000-134500000	chr4	134000000	14	0.49472	0	11
chr4:134500000-135000000	chr4	134500000	6	0.49436	0	8
chr4:135000000-135500000	chr4	135000000	11	0.48921	0	8
chr4:135500000-136000000	chr4	135500000	15	0.478818	0	19
chr4:136000000-136500000	chr4	136000000	8	0.482506	0	9
chr4:136500000-137000000	chr4	136500000	8	0.492342	0	6
chr4:137000000-137500000	chr4	137000000	9	0.509584	0	10
chr4:137500000-138000000	chr4	137500000	12	0.480376	0	10
chr4:138000000-138500000	chr4	138000000	11	0.495424	0	2
chr4:138500000-139000000	chr4	138500000	12	0.493314	0	9
chr4:139000000-139500000	chr4	139000000	6	0.511386	0	8
chr4:139500000-140000000	chr4	139500000	6	0.51328	0	5
chr4:140000000-140500000	chr4	140000000	9	0.520262	0	3
chr4:140500000-141000000	chr4	140500000	19	0.514872	0	16
chr4:141000000-141500000	chr4	141000000	18	0.49439	0	12
chr4:141500000-142000000	chr4	141500000	6	0.495744	0	3
chr4:142000000-142500000	chr4	142000000	0	0.459338	0.1	0
chr4:142500000-143000000	chr4	142500000	5	0.46046	0	5
chr4:143000000-143500000	chr4	143000000	14	0.414664	0	0
chr4:143500000-144000000	chr4	143500000	12	0.421056	0	0
chr4:144000000-144500000	chr4	144000000	9	0.417396	0	2
chr4:144500000-145000000	chr4	144500000	3	0.449926	0	2
chr4:145000000-145500000	chr4	145000000	5	0.400002	0.020244	7
chr4:145500000-146000000	chr4	145500000	4	0.406826	0.245004	7
chr4:146000000-146500000	chr4	146000000	5	0.404679	0.134752	8
chr4:146500000-147000000	chr4	146500000	5	0.399184	0	4
chr4:147000000-147500000	chr4	147000000	15	0.456638	0	8
chr4:147500000-148000000	chr4	147500000	13	0.497088	0	11
chr4:148000000-148500000	chr4	148000000	6	0.502384	0	10
chr4:148500000-149000000	chr4	148500000	13	0.465558	0	9
chr4:149000000-149500000	chr4	149000000	9	0.500736	0	9
chr4:149500000-150000000	chr4	149500000	4	0.453668	0	4
chr4:150000000-150500000	chr4	150000000	11	0.478732	0	7
chr4:150500000-151000000	chr4	150500000	0	0.501066	0	2
chr4:151000000-151500000	chr4	151000000	10	0.493164	0	12
chr4:151500000-152000000	chr4	151500000	11	0.527782	0	19
chr4:152000000-152500000	chr4	152000000	1	0.486232	0	0
chr4:152500000-153000000	chr4	152500000	1	0.495802	0	3
chr4:153000000-153500000	chr4	153000000	7	0.501518	0	4
chr4:153500000-154000000	chr4	153500000	8	0.519018	0	7
chr4:154000000-154500000	chr4	154000000	15	0.513692	0	9
chr4:154500000-155000000	chr4	154500000	12	0.48674	0	10
chr4:155000000-155500000	chr4	155000000	34	0.479432	0	24
chr4:155500000-155630120	chr4	155500000	8	0.5083	0.0078466	5
chr5:0-500000	chr5	0	0	nan	1	0
chr5:500000-1000000	chr5	500000	0	nan	1	0
chr5:1000000-1500000	chr5	1000000	0	nan	1	0
chr5:1500000-2000000	chr5	1500000	0	nan	1	0
chr5:2000000-2500000	chr5	2000000	0	nan	1	0
chr5:2500000-3000000	chr5	2500000	0	nan	1	0
chr5:3000000-3500000	chr5	3000000	2	0.420858	0	1
chr5:3500000-4000000	chr5	3500000	11	0.409202	0	6
chr5:4000000-4500000	chr5	4000000	2	0.411082	0	2
chr5:4500000-5000000	chr5	4500000	1	0.41154	0	2
chr5:5000000-5500000	chr5	5000000	2	0.403444	0	1
chr5:5500000-6000000	chr5	5500000	6	0.402418	0	5
chr5:6000000-6500000	chr5	6000000	0	0.384034	0	0
chr5:6500000-7000000	chr5	6500000	0	0.375346	0	0
chr5:7000000-7500000	chr5	7000000	2	0.368332	0	1
chr5:7500000-8000000	chr5	7500000	1	0.39386	0	0
chr5:8000000-8500000	chr5	8000000	4	0.405458	0	4
chr5:8500000-9000000	chr5	8500000	6	0.402322	0	6
chr5:9000000-9500000	chr5	9000000	5	0.404272	0	3
chr5:9500000-10000000	chr5	9500000	1	0.3822	0	0
chr5:10000000-10500000	chr5	10000000	0	0.373406	0	0
chr5:10500000-11000000	chr5	10500000	1	0.375998	0	0
chr5:11000000-11500000	chr5	11000000	2	0.378142	0	0
chr5:11500000-12000000	chr5	11500000	4	0.379422	0	0
chr5:12000000-12500000	chr5	12000000	1	0.367898	0	1
chr5:12500000-13000000	chr5	12500000	0	0.37248	0	0
chr5:13000000-13500000	chr5	13000000	1	0.362454	0	0
chr5:13500000-14000000	chr5	13500000	3	0.380822	0	0
chr5:14000000-14500000	chr5	14000000	1	0.378016	0	1
chr5:14500000-15000000	chr5	14500000	5	0.382758	0	1
chr5:15000000-15500000	chr5	15000000	10	0.39764	0.1	1
chr5:15500000-16000000	chr5	15500000	0	0.37812	0	0
chr5:16000000-16500000	chr5	16000000	2	0.372956	0	0
chr5:16500000-17000000	chr5	16500000	2	0.383016	0	0
chr5:17000000-17500000	chr5	17000000	3	0.377202	0	1
chr5:17500000-18000000	chr5	17500000	1	0.391388	0	1
chr5:18000000-18500000	chr5	18000000	1	0.380108	0	0
chr5:18500000-19000000	chr5	18500000	2	0.377762	0	2
chr5:19000000-19500000	chr5	19000000	0	0.38237	0	0
chr5:19500000-20000000	chr5	19500000	0	0.394794	0	0
chr5:20000000-20500000	chr5	20000000	4	0.41938	0	3
chr5:20500000-21000000	chr5	20500000	6	0.419296	0	3
chr5:21000000-21500000	chr5	21000000	9	0.429786	0	5
chr5:21500000-22000000	chr5	21500000	1	0.412076	0	1
chr5:22000000-22500000	chr5	22000000	6	0.403932	0	1
chr5:22500000-23000000	chr5	22500000	2	0.414506	0	2
chr5:23000000-23500000	chr5	23000000	7	0.434066	0	7
chr5:23500000-24000000	chr5	23500000	13	0.469512	0	15
chr5:24000000-24500000	chr5	24000000	14	0.481588	0	11
chr5:24500000-25000000	chr5	24500000	4	0.431948	0	2
chr5:25000000-25500000	chr5	25000000	6	0.447963	0.153706	4
chr5:25500000-26000000	chr5	25500000	0	nan	1	0
chr5:26000000-26500000	chr5	26000000	11	nan	0.646294	1
chr5:26500000-27000000	chr5	26500000	2	0.42721	0	0
chr5:27000000-27500000	chr5	27000000	1	0.42841	0	2
chr5:27500000-28000000	chr5	27500000	1	0.438072	0	0
chr5:28000000-28500000	chr5	28000000	5	0.455206	0	4
chr5:28500000-29000000	chr5	28500000	4	0.439668	0	6
chr5:29000000-29500000	chr5	29000000	0	0.43315	0	0
chr5:29500000-30000000	chr5	29500000	6	0.418442	0	7
chr5:30000000-30500000	chr5	30000000	10	0.43001	0	5
chr5:30500000-31000000	chr5	30500000	11	0.479787	0.053264	5
chr5:31000000-31500000	chr5	31000000	22	0.478964	0	20
chr5:31500000-32000000	chr5	31500000	16	0.441642	0	12
chr5:32000000-32500000	chr5	32000000	4	0.432914	0	2
chr5:32500000-33000000	chr5	32500000	4	0.43024	0	2
chr5:33000000-33500000	chr5	33000000	5	0.442227	0.1	5
chr5:33500000-34000000	chr5	33500000	7	0.48027	0	8
chr5:34000000-34500000	chr5	34000000	10	0.445088	0	10
chr5:34500000-35000000	chr5	34500000	13	0.457996	0	12
chr5:35000000-35500000	chr5	35000000	10	0.459568	0	5
chr5:35500000-36000000	chr5	35500000	8	0.506564	0	7
chr5:36000000-36500000	chr5	36000000	4	0.50879	0	3
chr5:36500000-37000000	chr5	36500000	8	0.493586	0.05621	5
chr5:37000000-37500000	chr5	37000000	8	0.49184	0.10399	9
chr5:37500000-38000000	chr5	37500000	4	0.476956	0	5
chr5:38000000-38500000	chr5	38000000	6	0.462516	0	6
chr5:38500000-39000000	chr5	38500000	9	0.475598	0	6
chr5:39000000-39500000	chr5	39000000	2	0.426178	0	1
chr5:39500000-40000000	chr5	39500000	1	0.398902	0	0
chr5:40000000-40500000	chr5	40000000	2	0.392554	0	1
chr5:40500000-41000000	chr5	40500000	0	0.375466	0	0
chr5:41000000-41500000	chr5	41000000	0	0.38017	0	0
chr5:41500000-42000000	chr5	41500000	0	0.40191	0	0
chr5:42000000-42500000	chr5	42000000	5	0.406832	0	4
chr5:42500000-43000000	chr5	42500000	0	0.392468	0	0
chr5:43000000-43500000	chr5	43000000	0	0.39982	0	0
chr5:43500000-44000000	chr5	43500000	3	0.411874	0	1
chr5:44000000-44500000	chr5	44000000	7	0.429862	0	3
chr5:44500000-45000000	chr5	44500000	1	0.421622	0	1
chr5:45000000-45500000	chr5	45000000	2	0.407572	0	0
chr5:45500000-46000000	chr5	45500000	5	0.41903	0	3
chr5:46000000-46500000	chr5	46000000	7	0.387592	0	3
chr5:46500000-47000000	chr5	46500000	1	0.384636	0	0
chr5:47000000-47500000	chr5	47000000	0	0.371902	0	0
chr5:47500000-48000000	chr5	47500000	0	0.370116	0	0
chr5:48000000-48500000	chr5	48000000	1	0.37682	0	2
chr5:48500000-49000000	chr5	48500000	3	0.381176	0	1
chr5:49000000-49500000	chr5	49000000	0	0.375442	0	0
chr5:49500000-50000000	chr5	49500000	1	0.379496	0	1
chr5:50000000-50500000	chr5	50000000	1	0.402642	0	1
chr5:50500000-51000000	chr5	50500000	3	0.391014	0	0
chr5:51000000-51500000	chr5	51000000	0	0.376702	0	0
chr5:51500000-52000000	chr5	51500000	1	0.389624	0	0
chr5:52000000-52500000	chr5	52000000	0	0.41869	0	0
chr5:52500000-53000000	chr5	52500000	8	0.450634	0	6
chr5:53000000-53500000	chr5	53000000	8	0.445074	0	6
chr5:53500000-54000000	chr5	53500000	3	0.455144	0	4
chr5:54000000-54500000	chr5	54000000	3	0.413884	0	3
chr5:54500000-55000000	chr5	54500000	1	0.403748	0	1
chr5:55000000-55500000	chr5	55000000	0	0.371858	0	0
chr5:55500000-56000000	chr5	55500000	0	0.36538	0	0
chr5:56000000-56500000	chr5	56000000	0	0.369074	0	0
chr5:56500000-57000000	chr5	56500000	0	0.358892	0	0
chr5:57000000-57500000	chr5	57000000	0	0.360644	0	0
chr5:57500000-58000000	chr5	57500000	0	0.362326	0	0
chr5:58000000-58500000	chr5	58000000	2	0.372872	0	2
chr5:58500000-59000000	chr5	58500000	1	0.373174	0	0
chr5:59000000-59500000	chr5	59000000	0	0.367316	0	0
chr5:59500000-60000000	chr5	59500000	0	0.361492	0	0
chr5:60000000-60500000	chr5	60000000	1	0.363012	0	0
chr5:60500000-61000000	chr5	60500000	0	0.36184	0	0
chr5:61000000-61500000	chr5	61000000	0	0.368822	0	0
chr5:61500000-62000000	chr5	61500000	0	0.362764	0	0
chr5:62000000-62500000	chr5	62000000	1	0.362598	0	0
chr5:62500000-63000000	chr5	62500000	0	0.376654	0	0
chr5:63000000-63500000	chr5	63000000	2	0.38152	0	1
chr5:63500000-64000000	chr5	63500000	0	0.3808	0	0
chr5:64000000-64500000	chr5	64000000	5	0.431286	0	4
chr5:64500000-65000000	chr5	64500000	3	0.448108	0	3
chr5:65000000-65500000	chr5	65000000	9	0.443524	0	4
chr5:65500000-66000000	chr5	65500000	8	0.43212	0	6
chr5:66000000-66500000	chr5	66000000	6	0.433596	0	3
chr5:66500000-67000000	chr5	66500000	3	0.447962	0	1
chr5:67000000-67500000	chr5	67000000	6	0.443274	0	6
chr5:67500000-68000000	chr5	67500000	6	0.435964	0	7
chr5:68000000-68500000	chr5	68000000	4	0.413674	0	1
chr5:68500000-69000000	chr5	68500000	0	0.386476	0	0
chr5:69000000-69500000	chr5	69000000	0	0.368842	0	0
chr5:69500000-70000000	chr5	69500000	4	0.378286	0	3
chr5:70000000-70500000	chr5	70000000	0	0.37562	0	0
chr5:70500000-71000000	chr5	70500000	0	0.371124	0	0
chr5:71000000-71500000	chr5	71000000	2	0.366934	0	1
chr5:71500000-72000000	chr5	71500000	1	0.379538	0	0
chr5:72000000-72500000	chr5	72000000	2	0.385	0	2
chr5:72500000-73000000	chr5	72500000	6	0.416136	0	5
chr5:73000000-73500000	chr5	73000000	6	0.435916	0	4
chr5:73500000-74000000	chr5	73500000	6	0.445484	0	5
chr5:74000000-74500000	chr5	74000000	7	0.439111	0.024	4
chr5:74500000-75000000	chr5	74500000	3	0.431566	0	3
chr5:75000000-75500000	chr5	75000000	4	0.450284	0	4
chr5:75500000-76000000	chr5	75500000	4	0.447476	0	4
chr5:76000000-76500000	chr5	76000000	1	0.43891	0.044242	2
chr5:76500000-77000000	chr5	76500000	9	0.420062	0.05651	4
chr5:77000000-77500000	chr5	77000000	9	0.443988	0	7
chr5:77500000-78000000	chr5	77500000	8	0.449418	0	4
chr5:78000000-78500000	chr5	78000000	0	0.410456	0	0
chr5:78500000-79000000	chr5	78500000	0	0.377198	0	0
chr5:79000000-79500000	chr5	79000000	0	0.362252	0	0
chr5:79500000-80000000	chr5	79500000	0	0.363004	0	0
chr5:80000000-80500000	chr5	80000000	0	0.367108	0	0
chr5:80500000-81000000	chr5	80500000	0	0.358588	0	0
chr5:81000000-81500000	chr5	81000000	1	0.375982	0	2
chr5:81500000-82000000	chr5	81500000	0	0.3665	0	1
chr5:82000000-82500000	chr5	82000000	0	0.375022	0	1
chr5:82500000-83000000	chr5	82500000	1	0.362868	0	0
chr5:83000000-83500000	chr5	83000000	1	0.366514	0	0
chr5:83500000-84000000	chr5	83500000	1	0.362466	0	0
chr5:84000000-84500000	chr5	84000000	0	0.36428	0	0
chr5:84500000-85000000	chr5	84500000	1	0.3558	0	2
chr5:85000000-85500000	chr5	85000000	0	0.36197	0	0
chr5:85500000-86000000	chr5	85500000	0	0.374094	0	0
chr5:86000000-86500000	chr5	86000000	1	0.385928	0	1
chr5:86500000-87000000	chr5	86500000	7	0.381352	0	1
chr5:87000000-87500000	chr5	87000000	7	0.38406	0	1
chr5:87500000-88000000	chr5	87500000	9	0.371368	0	0
chr5:88000000-88500000	chr5	88000000	14	0.370072	0	0
chr5:88500000-89000000	chr5	88500000	11	0.392502	0	3
chr5:89000000-89500000	chr5	89000000	4	0.423012	0	4
chr5:89500000-90000000	chr5	89500000	2	0.401418	0	0
chr5:90000000-90500000	chr5	90000000	2	0.40336	0	3
chr5:90500000-91000000	chr5	90500000	7	0.405292	0	3
chr5:91000000-91500000	chr5	91000000	10	0.411508	0	1
chr5:91500000-92000000	chr5	91500000	5	0.408262	0	2
chr5:92000000-92500000	chr5	92000000	5	0.42444	0	2
chr5:92500000-93000000	chr5	92500000	14	0.444384	0	8
chr5:93000000-93500000	chr5	93000000	5	0.449852	0	7
chr5:93500000-94000000	chr5	93500000	4	0.41954	0	3
chr5:94000000-94500000	chr5	94000000	3	0.411886	0	0
chr5:94500000-95000000	chr5	94500000	3	0.409053	0.1	0
chr5:95000000-95500000	chr5	95000000	4	0.412096	0	0
chr5:95500000-96000000	chr5	95500000	4	0.408448	0	0
chr5:96000000-96500000	chr5	96000000	2	0.411794	0	0
chr5:96500000-97000000	chr5	96500000	3	0.408566	0	3
chr5:97000000-97500000	chr5	97000000	5	0.430394	0	1
chr5:97500000-98000000	chr5	97500000	4	0.40186	0	1
chr5:98000000-98500000	chr5	98000000	1	0.39032	0	2
chr5:98500000-99000000	chr5	98500000	5	0.413002	0	5
chr5:99000000-99500000	chr5	99000000	2	0.40254	0	2
chr5:99500000-100000000	chr5	99500000	1	0.43239	0	1
chr5:100000000-100500000	chr5	100000000	7	0.442828	0	4
chr5:100500000-101000000	chr5	100500000	8	0.448578	0	6
chr5:101000000-101500000	chr5	101000000	8	0.443496	0	5
chr5:101500000-102000000	chr5	101500000	2	0.423406	0	0
chr5:102000000-102500000	chr5	102000000	3	0.451932	0	7
chr5:102500000-103000000	chr5	102500000	2	0.418172	0	0
chr5:103000000-103500000	chr5	103000000	0	0.415518	0	0
chr5:103500000-104000000	chr5	103500000	4	0.424472	0	1
chr5:104000000-104500000	chr5	104000000	8	0.446278	0	5
chr5:104500000-105000000	chr5	104500000	9	0.42258	0	2
chr5:105000000-105500000	chr5	105000000	4	0.411474	0	0
chr5:105500000-106000000	chr5	105500000	8	0.428332	0	3
chr5:106000000-106500000	chr5	106000000	2	0.449426	0	3
chr5:106500000-107000000	chr5	106500000	2	0.440682	0	5
chr5:107000000-107500000	chr5	107000000	3	0.42735	0	4
chr5:107500000-108000000	chr5	107500000	6	0.434428	0	4
chr5:108000000-108500000	chr5	108000000	10	0.422734	0	9
chr5:108500000-109000000	chr5	108500000	12	0.420952	0	8
chr5:109000000-109500000	chr5	109000000	14	0.417808	0	7
chr5:109500000-110000000	chr5	109500000	7	0.392832	0	2
chr5:110000000-110500000	chr5	110000000	6	0.405362	0	0
chr5:110500000-111000000	chr5	110500000	15	0.464148	0	14
chr5:111000000-111500000	chr5	111000000	11	0.454634	0	7
chr5:111500000-112000000	chr5	111500000	2	0.49089	0	6
chr5:112000000-112500000	chr5	112000000	2	0.497378	0	2
chr5:112500000-113000000	chr5	112500000	12	0.505358	0	9
chr5:113000000-113500000	chr5	113000000	7	0.49298	0	2
chr5:113500000-114000000	chr5	113500000	9	0.508433	0.071422	6
chr5:114000000-114500000	chr5	114000000	10	0.503532	0.0006	7
chr5:114500000-115000000	chr5	114500000	13	0.507528	0	7
chr5:115000000-115500000	chr5	115000000	19	0.497376	0	14
chr5:115500000-116000000	chr5	115500000	20	0.48822	0	23
chr5:116000000-116500000	chr5	116000000	10	0.485258	0	6
chr5:116500000-117000000	chr5	116500000	6	0.475472	0	2
chr5:117000000-117500000	chr5	117000000	1	0.461684	0	1
chr5:117500000-118000000	chr5	117500000	8	0.484532	0	7
chr5:118000000-118500000	chr5	118000000	3	0.492664	0	3
chr5:118500000-119000000	chr5	118500000	4	0.494346	0	7
chr5:119000000-119500000	chr5	119000000	2	0.472684	0	2
chr5:119500000-120000000	chr5	119500000	4	0.469272	0	0
